age,weight_kg,height_m,bmi,bmi_calc,fat_percentage,water_intake_liters,lean_mass_kg,max_bpm,avg_bpm,resting_bpm,session_duration_hours,calories_burned,experience_level,sets,reps,cal_balance,difficulty_level_enc,intensity_of_burn_enc,gender_Male,workout_type_HIIT,workout_type_Strength,workout_type_Yoga,body_part_Arms,body_part_Back,body_part_Chest,body_part_Forearms,body_part_Legs,body_part_Shoulders
58,89.75,1.72,30.34,30.337344510546245,30.035488611644,3.19,62.79314897104951,188.13,151.99,67.03,1.09,718.75,1.0,5.0,14.94,1680.25,1,2,False,False,False,True,False,False,False,False,False,True
21,107.51,1.74,35.51,35.509974897608664,33.082502467458355,2.19,71.94300159723552,194.52,138.13,63.14,1.33,878.6,1.01,5.01,18.97,2062.4,1,3,False,False,False,True,True,False,False,False,False,False
54,70.59,1.57,28.64,28.638078623879267,28.688944082511338,2.08,50.33847437215525,197.97,163.11,64.85,1.14,1005.94,1.03,5.01,14.94,908.06,0,2,False,False,False,False,False,False,False,True,False,False
44,73.58,1.75,24.03,24.026122448979592,25.34173085597121,1.99,54.93355443617638,183.9,147.55,49.91,1.15,1105.84,2.02,4.97,15.09,919.16,1,2,False,False,False,False,False,True,False,False,False,False
49,90.49,1.71,30.95,30.946274067234363,30.888284701657835,3.41,62.539191173469824,172.71,153.0,62.19,1.08,1168.34,2.02,4.99,19.03,1477.66,0,3,True,False,True,False,False,False,False,True,False,False
22,82.8,1.8,25.56,25.55555555555556,25.437583351241788,3.09,61.7376809851718,184.65,162.27,56.25,0.7,847.77,1.01,4.0,18.02,1438.23,0,2,False,True,False,False,False,False,False,True,False,False
20,54.31,1.6,21.21,21.21484375,24.72062621676489,3.2,40.88422790167499,172.13,168.01,66.95,1.12,1074.3,1.99,4.97,24.9,462.7000000000001,2,3,True,False,False,False,False,False,True,False,False,False
53,47.43,1.6,18.53,18.52734375,18.975232568536523,2.29,38.430047192743125,171.54,154.8,54.98,1.19,1143.35,2.01,5.0,24.09,239.6500000000001,0,0,False,False,False,False,False,False,False,True,False,False
50,61.21,1.75,19.99,19.986938775510204,22.483253543440554,2.24,47.44800050606004,191.95,165.61,73.92,1.21,1594.54,1.98,4.0,20.1,301.46000000000004,0,3,True,True,False,False,False,False,False,True,False,False
42,70.5,1.87,20.16,20.160713775057904,21.865229547121924,3.4,55.08501316927904,187.99,164.48,65.14,1.38,1322.59,1.98,4.99,14.87,612.4100000000001,2,3,True,False,False,False,True,False,False,False,False,False
41,72.34,1.83,21.6,21.601122756726088,22.61367085416852,2.79,55.981270504094496,175.31,132.83,58.23,1.14,1095.31,2.01,5.01,22.84,773.69,0,1,True,False,False,False,False,False,False,False,False,False
50,66.04,1.58,26.45,26.4540938952091,26.64668841822344,2.3,48.44252696860524,164.26,128.67,64.94,0.86,566.57,1.0,5.0,14.92,1159.4299999999998,2,2,True,False,False,True,False,False,False,False,False,False
41,63.35,1.98,16.16,16.159065401489645,20.613830827153947,3.4,50.291138170997975,172.81,125.67,61.08,1.4,1513.26,2.01,4.0,18.02,198.74,2,0,True,False,True,False,False,False,False,False,False,False
39,62.19,1.64,23.12,23.12239738251041,25.14997807113868,3.17,46.549228637558855,195.27,127.37,54.15,0.97,962.05,1.02,5.01,20.05,789.95,2,0,True,False,True,False,False,False,True,False,False,False
33,68.31,1.75,22.31,22.30530612244898,23.49408515766313,1.69,52.26119042880032,176.81,150.02,71.12,0.86,569.66,1.04,4.99,14.99,1289.34,1,3,False,False,False,True,False,False,True,False,False,False
18,64.36,1.82,19.43,19.430020528921627,24.81847676725273,2.4,48.38682835259614,187.02,149.18,51.97,1.2,1152.96,2.01,4.0,20.93,700.04,2,1,True,False,False,False,False,False,False,True,False,False
38,85.9,1.8,26.51,26.512345679012345,26.720637705514086,3.49,62.9469722109634,168.17,149.14,67.92,1.72,2453.92,2.97,4.99,21.94,-115.92000000000009,2,2,False,True,False,False,False,False,False,False,False,False
28,86.14,1.65,31.64,31.640036730945827,32.82578692800422,3.52,57.86386714021717,182.88,127.73,71.2,1.67,1738.14,3.01,5.0,17.04,705.8599999999999,1,1,True,False,False,False,False,False,True,False,False,False
20,51.49,1.59,20.37,20.367074087259205,23.88559450416536,1.6,39.19130738980525,188.24,169.12,64.12,0.5,604.45,1.0,4.02,24.92,894.55,1,1,False,True,False,False,False,False,False,False,True,False
27,79.15,1.59,31.31,31.30809698983426,29.950053118931176,1.48,55.44453295636598,180.9,130.08,53.93,1.49,1966.8,2.0,4.98,16.08,199.20000000000005,2,2,True,True,False,False,False,False,False,False,False,True
55,55.59,1.53,23.75,23.74727668845316,22.86841758103987,2.71,42.87744666669994,189.78,123.6,66.04,1.91,2729.2,2.99,3.98,16.03,-1021.1999999999998,1,0,False,True,False,False,False,False,True,False,False,False
51,86.04,1.74,28.42,28.418549346016647,28.499438368417028,3.52,61.519083227814,181.77,145.39,55.92,1.85,2166.16,3.01,5.02,23.96,210.8400000000001,2,1,True,False,True,False,False,False,False,False,True,False
27,66.4,1.9,18.39,18.39335180055402,25.12297587327081,3.0,49.71834402014818,175.1,157.97,55.92,1.17,1028.66,1.0,4.0,14.99,936.34,1,3,True,False,False,False,False,False,False,False,False,False
49,70.66,1.55,29.41,29.411030176899057,28.561307858617926,2.69,50.47857986710057,159.82,142.88,58.07,0.73,480.05,1.0,5.01,24.05,1401.95,2,1,False,False,False,True,False,False,True,False,False,False
43,125.14,1.85,36.56,36.56391526661797,35.0,3.5,81.34100000000001,174.78,125.78,69.03,1.35,971.19,1.99,4.0,16.1,2557.81,1,2,False,False,False,True,False,False,False,True,False,False
52,62.88,1.62,23.96,23.959762231367165,25.29955464993154,2.3,46.97164003612305,168.29,149.84,54.97,1.3,936.78,2.01,4.0,20.95,879.22,1,2,True,False,False,True,False,False,False,False,True,False
58,86.93,1.76,28.06,28.06366219008265,30.53916252576004,3.1,60.38230601635681,193.8,122.97,60.02,1.14,1504.8,2.0,4.0,24.1,908.2,2,2,True,True,False,False,False,False,False,False,False,True
59,95.97,1.71,32.82,32.820354981019804,35.0,2.9,62.3805,183.36,150.21,62.07,0.57,564.3,1.0,5.0,15.9,1772.7,2,3,True,False,True,False,False,True,False,False,False,False
53,56.48,1.79,17.63,17.6274148746918,18.966756429837865,2.7,45.76757596842757,193.07,141.48,58.86,1.51,1766.7,3.0,4.99,16.79,5.2999999999999545,2,2,True,False,True,False,False,False,False,False,True,False
34,102.61,1.71,35.09,35.091139153927706,33.56046473823263,3.18,68.17360713209949,185.44,135.16,71.9,0.95,1149.5,1.0,5.01,20.18,1547.5,1,2,True,True,False,False,False,False,False,False,True,False
20,50.57,1.58,20.26,20.257170325268383,25.0231627184997,1.6,37.9157866132547,187.6,169.23,64.14,0.5,440.8,1.02,4.0,24.97,955.2,1,1,False,False,False,False,False,True,False,False,False,False
58,41.68,1.65,15.31,15.309458218549128,17.342353395573994,2.19,34.45170710472476,172.32,132.02,59.11,1.21,1063.83,1.0,4.99,17.05,-44.82999999999993,2,1,True,False,False,False,False,False,False,True,False,False
47,115.37,1.86,33.35,33.34778587119898,33.85975303151103,3.6,76.30600292754573,175.21,141.6,56.31,1.36,1194.62,1.0,5.0,23.94,1795.38,2,2,True,False,False,False,True,False,False,False,False,False
51,85.49,1.82,25.81,25.809081028861247,27.998032915800607,3.51,61.55448166028206,174.08,153.99,57.01,1.78,1848.35,2.98,3.99,21.91,608.6500000000001,0,2,True,False,False,False,True,False,False,False,False,False
36,69.94,1.5,31.08,31.084444444444443,32.6950752816889,2.38,47.07306434798678,196.2,130.05,66.04,0.69,456.23,1.02,4.0,24.02,1231.77,1,0,False,False,False,True,False,False,False,True,False,False
43,80.8,1.78,25.5,25.501830576947352,30.241318344902435,3.49,56.365014777318834,188.29,151.84,64.83,1.58,2262.88,3.02,4.01,24.99,-134.8800000000001,0,2,True,True,False,False,True,False,False,False,False,False
27,55.94,1.5,24.86,24.862222222222226,27.259936241622214,2.7,40.69079166643653,193.04,128.33,55.95,1.93,1504.24,2.99,4.99,19.99,203.76,1,0,False,False,False,True,False,False,False,False,True,False
41,72.01,1.96,18.74,18.74479383590171,21.242930663709,2.5,56.71296562906316,162.05,168.08,51.03,0.51,336.29,1.0,5.01,24.93,1673.71,2,1,True,False,False,True,False,True,False,False,False,False
41,120.66,1.67,43.26,43.26436946466349,35.0,3.0,78.429,188.0,145.96,53.91,0.81,712.8,1.0,3.01,15.0,2607.2,0,0,True,False,False,False,False,False,True,False,False,False
54,86.48,1.95,22.74,22.742932281393824,22.31949998736526,3.41,67.17809641092653,195.28,139.89,63.93,1.17,1160.41,1.02,4.0,20.99,1052.59,2,2,True,False,True,False,False,True,False,False,False,False
36,73.03,1.76,23.58,23.57631714876033,23.441592247381763,1.88,55.910605181737104,191.94,120.62,51.83,1.21,1598.53,2.01,4.01,18.04,307.47,1,0,True,True,False,False,False,False,False,False,False,True
53,86.23,1.76,27.84,27.83768078512397,28.47163283946765,3.37,61.678911002527045,189.09,157.4,68.27,1.49,1073.69,2.01,4.99,17.03,1119.31,1,1,False,False,False,True,False,False,False,False,True,False
21,74.36,1.93,19.96,19.962952025557733,22.61313164553849,2.5,57.544875308377584,187.17,140.5,55.76,1.32,1268.26,2.01,4.0,19.11,800.74,2,2,True,False,False,False,False,True,False,False,False,False
27,88.84,1.64,33.03,33.03093396787627,32.36195471002935,3.51,60.089639435609925,191.95,161.73,64.02,1.83,2137.81,2.98,3.98,18.21,245.19000000000003,2,3,False,False,True,False,False,False,False,True,False,False
28,87.18,1.62,33.22,33.219021490626425,32.905206578720936,3.5,58.49324090467109,173.63,122.03,55.06,1.51,1178.71,3.01,5.0,23.03,1024.29,0,0,False,False,False,True,False,False,False,False,False,True
27,63.36,1.62,24.14,24.14266117969821,27.44788602289181,1.92,45.96901941589575,196.3,147.55,55.13,0.69,454.99,1.0,5.01,15.1,1188.01,1,1,False,False,False,True,False,True,False,False,False,False
45,90.63,1.81,27.66,27.66399072067397,31.90327335029752,3.49,61.71606336262535,178.33,152.69,69.92,1.7,1326.0,3.0,4.0,15.11,1115.0,1,2,True,False,False,True,False,False,True,False,False,False
25,57.93,1.56,23.8,23.804240631163704,24.87153752202447,1.59,43.52191831349123,169.93,156.55,66.15,1.34,1284.26,1.98,5.0,18.9,344.74,0,2,True,False,False,False,False,False,False,True,False,False
19,111.53,1.94,29.63,29.63386119672654,30.4903688767967,3.26,77.52409159170864,169.76,156.02,50.18,1.01,967.98,1.98,3.99,15.03,1857.02,1,1,True,False,False,False,False,False,False,False,True,False
45,60.49,1.65,22.22,22.21854912764004,25.681708278848152,2.69,44.95513466212476,175.34,137.23,69.07,1.7,2432.87,3.01,4.0,20.92,-507.8699999999999,0,3,True,True,False,False,True,False,False,False,False,False
18,69.07,1.6,26.98,26.98046875,28.68713538233611,1.6,49.25579559142044,186.24,154.8,73.58,1.18,1040.29,1.02,3.99,15.02,918.71,1,0,True,False,False,False,True,False,False,False,False,False
49,77.63,1.6,30.32,30.32421875,30.30004260449836,3.39,54.10807692612792,160.03,157.73,49.97,1.04,748.18,1.99,4.0,17.0,1487.8200000000002,0,2,False,False,False,True,False,False,True,False,False,False
35,47.63,1.74,15.73,15.731932884132648,20.87366969101458,1.59,37.68787112616975,195.92,159.41,52.97,1.5,1620.0,2.0,3.99,17.02,-117.0,0,1,False,False,True,False,False,False,False,True,False,False
55,58.51,1.86,16.91,16.9123598103827,21.70369145648537,3.3,45.81117012881041,187.07,158.82,65.13,1.11,1068.26,2.03,4.01,19.02,574.74,2,0,False,False,False,False,False,False,False,True,False,False
41,121.67,1.67,43.63,43.62651941625731,35.0,3.0,79.08550000000001,187.66,145.6,53.98,0.83,731.73,1.02,3.0,15.05,2365.27,2,0,True,False,False,False,False,False,False,False,False,False
57,86.1,1.68,30.51,30.505952380952383,31.261500484754944,3.48,59.18384808262599,188.97,132.3,50.07,1.75,2050.65,3.02,5.01,23.95,467.3499999999999,1,1,True,False,True,False,False,False,False,False,True,False
49,56.56,1.59,22.37,22.37253273209129,23.72746820460324,2.59,43.13974398347641,184.97,163.47,74.09,1.26,832.36,1.01,4.01,23.94,826.64,2,2,False,False,False,True,False,False,False,False,False,False
25,62.32,1.61,24.04,24.04228231935496,21.57248481465227,2.69,48.87602746350871,197.81,139.0,57.91,1.88,1958.21,3.02,3.99,23.87,-310.21000000000004,2,2,False,False,False,False,False,False,True,False,False,False
24,104.79,1.88,29.65,29.64859665006791,31.273321478423373,2.32,72.01868642276015,173.94,155.92,66.87,1.34,1285.33,1.99,4.02,15.06,1618.67,2,2,True,False,False,False,False,True,False,False,False,False
38,54.94,1.71,18.79,18.788687117403647,22.31223498780637,2.7,42.68165809769918,184.38,147.93,59.21,1.95,1519.83,2.99,3.99,15.13,29.17000000000008,2,1,False,False,False,True,False,False,True,False,False,False
35,63.89,1.59,25.27,25.271943356671017,22.764076577131423,2.68,49.346031474870735,198.85,145.13,65.62,1.62,2313.04,2.98,5.0,15.96,-399.04,1,0,True,True,False,False,False,False,True,False,False,False
47,62.43,1.58,25.01,25.00801153661272,26.72054298701516,2.7,45.74836501320643,192.06,124.04,69.01,1.98,2314.82,2.99,5.01,18.04,-528.8200000000002,0,1,True,False,True,False,False,False,True,False,False,False
52,63.85,1.62,24.33,24.32937052278616,27.847250826702155,2.28,46.06953034715068,168.0,149.55,54.98,1.29,1235.3,1.97,4.01,21.04,477.7000000000001,2,3,False,False,False,False,False,True,False,False,False,False
55,91.61,1.78,28.91,28.913647266759245,29.01130511248755,3.41,65.03274338645015,164.42,153.39,65.03,1.44,1424.3,1.0,4.97,18.94,1125.7,2,3,True,False,True,False,False,False,False,False,False,True
50,51.52,1.98,13.14,13.141516171819204,19.01137265524112,2.4,41.72534080801978,170.37,126.05,51.98,0.91,900.9,1.0,3.99,19.99,621.1,1,0,True,False,True,False,False,False,False,True,False,False
47,39.41,1.76,12.72,12.722753099173554,15.376777409469192,2.18,33.35001202292819,173.3,131.93,62.92,0.8,970.64,1.03,3.99,17.91,23.360000000000014,1,0,False,True,False,False,False,False,False,False,False,True
24,63.51,1.65,23.33,23.327823691460058,26.80787056755037,2.2,46.484321402548765,174.01,141.89,61.07,1.2,1188.0,1.0,5.0,18.11,549.0,0,3,False,False,True,False,False,False,False,False,False,False
19,51.52,1.58,20.64,20.63771831437269,25.71352733940537,1.61,38.27239071473836,188.07,168.93,64.04,0.5,605.55,1.01,4.01,25.09,774.45,1,1,True,True,False,False,False,False,True,False,False,False
48,68.47,1.62,26.09,26.08977290047248,27.073865510801976,1.92,49.93252428475389,191.1,121.76,61.99,1.13,1492.84,2.01,4.0,22.03,271.1600000000001,2,1,True,True,False,False,False,False,True,False,False,False
44,48.13,1.76,15.54,15.537835743801654,21.022337911960456,2.6,38.01194876297343,188.93,124.19,51.91,0.88,581.33,1.01,5.0,19.86,627.67,2,3,False,False,False,True,False,False,False,True,False,False
35,112.73,1.63,42.43,42.42914674997178,35.0,3.39,73.2745,164.12,134.93,58.03,1.02,981.65,2.03,4.0,19.97,2115.35,0,2,True,False,False,False,False,False,False,True,False,False
36,95.58,1.86,27.63,27.62747138397502,29.90710474777074,3.2,66.99478928208073,193.16,129.13,65.12,1.37,904.2,1.0,4.01,15.9,1695.8,2,1,False,False,False,True,False,False,False,True,False,False
32,68.1,1.75,22.24,22.236734693877548,21.76116895859476,1.7,53.28064393919696,177.14,149.99,71.01,0.86,851.4,1.0,4.99,14.97,846.6,1,3,False,False,True,False,False,False,False,True,False,False
26,63.47,1.52,27.47,27.47143351800554,26.489798491241487,2.09,46.656924897609024,194.76,120.6,60.14,1.19,1142.4,2.0,5.02,25.01,679.5999999999999,0,1,True,False,False,False,False,False,False,False,True,False
22,43.84,1.72,14.82,14.818820984315847,20.5181641213553,1.8,34.84483684919784,166.02,131.63,53.84,1.48,1601.06,2.02,5.01,21.92,-140.05999999999997,2,0,False,False,True,False,False,False,False,True,False,False
42,50.05,1.75,16.34,16.34285714285714,18.85590979438453,1.88,40.61261714791054,162.77,162.45,50.82,1.3,1402.83,1.99,4.99,24.97,-249.83,2,2,True,False,True,False,True,False,False,False,False,False
48,70.29,1.89,19.68,19.677500629881585,22.39117090610475,2.62,54.551245970098975,193.88,126.82,50.93,0.7,846.23,1.0,4.0,17.96,1051.77,2,2,True,True,False,False,False,False,False,False,False,False
54,70.36,1.62,26.81,26.80993750952598,26.4213270700224,1.81,51.76995427353224,166.03,161.84,68.13,0.54,536.54,1.04,4.99,24.87,1407.46,0,1,True,False,True,False,False,False,False,True,False,False
25,113.13,1.96,29.45,29.44866722199084,33.337381720733624,2.49,75.41542005933405,188.16,134.83,71.95,1.42,938.05,1.01,3.98,15.91,2039.95,1,2,False,False,False,True,True,False,False,False,False,False
31,108.16,1.8,33.38,33.382716049382715,35.0,3.51,70.304,172.0,137.94,52.88,1.27,1258.44,1.01,3.0,20.01,1796.56,0,0,True,False,True,False,False,False,False,True,False,False
33,110.78,1.86,32.02,32.02104289513238,30.181214926868943,3.61,77.3452501040146,188.14,138.95,61.99,1.42,937.2,1.0,4.0,20.02,1879.8,2,2,False,False,False,True,False,False,False,True,False,False
24,74.7,1.71,25.55,25.546321945213915,24.83951868418964,1.6,56.144879542910346,161.65,156.96,63.78,1.43,1375.09,2.02,3.99,17.06,505.9100000000001,1,1,True,False,False,False,False,False,False,False,True,False
25,58.75,1.51,25.77,25.76641375378273,23.804705497342844,2.71,44.76473552031108,181.23,129.23,71.08,1.69,2409.26,2.96,5.01,20.08,-684.2600000000002,0,2,True,True,False,False,False,False,False,False,False,True
55,52.04,1.68,18.44,18.43820861678005,17.673988468992917,3.01,42.84245640073608,180.05,167.69,49.96,0.78,770.8,1.0,4.0,22.8,718.2,0,3,True,False,True,False,False,False,False,True,False,False
33,56.14,1.54,23.67,23.67178276269185,27.35646982398304,1.5,40.78207784081592,164.77,155.31,62.61,1.05,693.0,1.0,5.02,18.1,848.0,1,0,True,False,False,True,False,False,False,False,True,False
57,46.64,1.76,15.06,15.056818181818182,18.63706146846725,1.69,37.94767453110688,164.91,130.21,59.93,1.44,1383.55,2.01,3.99,20.18,-150.54999999999995,2,2,False,False,False,False,False,True,False,False,False,False
35,110.03,1.77,35.12,35.12081458073989,34.98668443817681,3.41,71.53415111267405,190.98,155.86,74.16,1.18,1169.26,1.01,4.01,22.97,1537.74,2,3,True,False,True,False,False,True,False,False,False,False
29,51.16,1.74,16.9,16.897872902629143,18.133509643387328,1.98,41.88289646644304,174.0,150.25,64.0,1.06,1142.89,1.98,4.99,15.92,299.1099999999999,0,0,False,False,True,False,False,False,True,False,False,False
55,63.36,1.7,21.92,21.92387543252596,25.21129451403244,2.48,47.38612379590905,187.38,121.11,66.93,1.32,1598.65,1.01,4.99,24.87,-150.6500000000001,2,0,False,True,False,False,False,True,False,False,False,False
52,105.04,1.62,40.02,40.02438652644413,35.0,3.17,68.27600000000001,188.79,141.1,61.17,1.36,1648.59,1.02,4.99,21.98,1025.41,0,2,True,True,False,False,False,False,False,True,False,False
59,65.4,1.52,28.31,28.30678670360111,29.847578691597867,2.15,45.879683535695,161.1,161.4,61.14,1.41,1859.65,1.99,4.01,17.07,-2.650000000000091,1,0,False,True,False,False,False,False,False,True,False,False
45,63.12,1.61,24.35,24.35091238763936,23.344445845663543,2.21,48.38498578221717,186.97,152.38,68.06,0.99,1304.62,1.98,3.99,21.99,503.3800000000001,1,3,True,True,False,False,False,False,False,False,False,False
24,86.98,1.74,28.73,28.729026291451977,29.57096037412973,3.5,61.25917866658197,187.48,157.74,66.82,1.57,1223.66,2.99,4.0,16.89,1146.34,0,2,True,False,False,True,False,False,False,True,False,False
26,78.0,1.62,29.72,29.721079103795148,29.72947919396991,3.0,54.81100622870347,177.12,125.94,72.97,1.16,1529.92,1.99,4.98,17.12,544.0799999999999,2,2,False,True,False,False,False,True,False,False,False,False
43,67.17,1.83,20.06,20.057332258353487,21.72753847531785,2.41,52.575612406129,177.95,136.26,59.25,1.11,1463.98,1.99,5.0,21.06,214.02,1,1,False,True,False,False,True,False,False,False,False,False
